108;https://virsikirja.fi/virsi-108-oi-suuri-voitonruhtinas/;Oi suuri Voitonruhtinas;75125;76026
109;https://virsikirja.fi/virsi-109-kun-nousit-isan-kunniaan/;Kun nousit Isän kunniaan;76027;76628
110;https://virsikirja.fi/virsi-110-polvistu-eteen-herrasi/;Polvistu eteen Herrasi;76629;77335
111;https://virsikirja.fi/virsi-111-oi-pyha-henki-herramme/;Oi Pyhä Henki, Herramme;77336;77905
112;https://virsikirja.fi/virsi-112-tule-pyha-henki-luoksemme/;Tule, Pyhä Henki, luoksemme;77906;78110
113;https://virsikirja.fi/virsi-113-oi-pyha-henki-vahvista/;Oi Pyhä Henki, vahvista;78111;78514
114;https://virsikirja.fi/virsi-114-oi-pyha-henki-jumala/;Oi Pyhä Henki, Jumala;78515;79068
115;https://virsikirja.fi/virsi-115-oi-luoja-lohduttajamme/;Oi Luoja, lohduttajamme;79069;79877
116;https://virsikirja.fi/virsi-116-oi-pyha-henki-majasi/;Oi Pyhä Henki, majasi;79878;80968
117;https://virsikirja.fi/virsi-117-pyha-henki-lohduttaja/;Pyhä Henki, lohduttaja;80969;82147
118;https://virsikirja.fi/virsi-118-jumala-anna-henkesi/;Jumala, anna Henkesi;82148;83098
119;https://virsikirja.fi/virsi-119-henki-armon-tuoja/;Henki, armon tuoja;83099;84113
120;https://virsikirja.fi/virsi-120-kay-pyha-henki-luokseni/;Käy, Pyhä Henki, luokseni;84114;84925
121;https://virsikirja.fi/virsi-121-mua-pyha-henki-pyhita/;Mua, Pyhä Henki, pyhitä;84926;85667
122;https://virsikirja.fi/virsi-122-luojansa-sanasta/;Luojansa sanasta;85668;86076
123;https://virsikirja.fi/virsi-123-oi-jeesus-kristus-herramme/;Oi, Jeesus Kristus, Herramme;86077;86844
124;https://virsikirja.fi/virsi-124-kay-koyhaan-sydameeni/;Käy köyhään sydämeeni;86845;87294
125;https://virsikirja.fi/virsi-125-kosketa-minua-henki/;Kosketa minua, Henki;87295;87605
126;https://virsikirja.fi/virsi-126-me-kiitamme-sinua/;Me kiitämme sinua;87606;87996
127;https://virsikirja.fi/virsi-127-luoja-kolmiyhteinen/;Luoja kolmiyhteinen;87997;88259
128;https://virsikirja.fi/virsi-128-ainoan-herran-jumalan/;Ainoan Herran Jumalan;88260;88786
129;https://virsikirja.fi/virsi-129-jumala-kolmiyhteinen/;Jumala kolmiyhteinen;88787;89400
130;https://virsikirja.fi/virsi-130-jumala-isa-taivaassa/;Jumala, Isä taivaassa;89401;89661
131;https://virsikirja.fi/virsi-131-oi-isa-kaikkivaltias/;Oi Isä kaikkivaltias;89662;90150
132;https://virsikirja.fi/virsi-132-oi-rakas-isa-luojamme/;Oi rakas Isä, luojamme;90151;90659
133;https://virsikirja.fi/virsi-133-halleluja-nyt-ylistys/;Halleluja! Nyt ylistys;90660;91180
134;https://virsikirja.fi/virsi-134-pyha-pyha-pyha/;Pyhä, pyhä, pyhä!;91181;91630
135;https://virsikirja.fi/virsi-135-jumala-loi-auringon-kuun/;Jumala loi auringon, kuun;91631;92057
136;https://virsikirja.fi/virsi-136-sinua-enkeleista/;Sinua enkeleistä;92058;92595
137;https://virsikirja.fi/virsi-137-armollaan-herra-ennattaa/;Armollaan Herra ennättää;92596;93010
138;https://virsikirja.fi/virsi-138-herra-valtaistuimeltaan/;Herra valtaistuimeltaan;93011;93792
139;https://virsikirja.fi/virsi-139-oi-jeesus-lasten-ystava/;Oi Jeesus, lasten ystävä;93793;94195
140;https://virsikirja.fi/virsi-140-autuaita-kaikki-hengessansa-koyhat/;Autuaita kaikki hengessänsä köyhät;94196;95434
141;https://virsikirja.fi/virsi-141-ne-jotka-taalla-uskossa/;Ne jotka täällä uskossa;95435;96061
142;https://virsikirja.fi/virsi-142-oi-jeesus-kiitos-nimellesi-sun/;Oi Jeesus, kiitos nimellesi sun (vain äänite);96062;96088
143;https://virsikirja.fi/virsi-143-oi-paiva-suuri-autuas/;Oi päivä suuri, autuas;96089;96526
144;https://virsikirja.fi/virsi-144-kuoleman-jalkeen-parempaa/;Kuoleman jälkeen parempaa;96527;97965
145;https://virsikirja.fi/virsi-145-taivaassa-johon-jumala/;Taivaassa, johon Jumala;97966;98859
146;https://virsikirja.fi/virsi-146-rauhan-saivat-pyhat-herran/;Rauhan saivat pyhät Herran;98860;99285
147;https://virsikirja.fi/virsi-147-sukupolvet-ennen-meita/;Sukupolvet ennen meitä;99286;99786
148;https://virsikirja.fi/virsi-148-heraa-herran-seurakunta/;Herää, Herran seurakunta;99787;100386
149;https://virsikirja.fi/virsi-149-tulkaa-kaikki-kotiin-tulkaa/;Tulkaa kaikki kotiin, tulkaa;100387;101023
150;https://virsikirja.fi/virsi-150-oi-heratkaa-te-hitaat-sielut-juuri/;Oi herätkää, te hitaat sielut, juuri;101024;101944
151;https://virsikirja.fi/virsi-151-nyt-yhdessa-jo-lahtekaa/;Nyt yhdessä jo lähtekää;101945;102851
152;https://virsikirja.fi/virsi-152-on-kristuksen-tulemus-arvaamaton/;On Kristuksen tulemus arvaamaton;102852;103481
153;https://virsikirja.fi/virsi-153-heraa-nouse-nukkumasta/;Herää, nouse nukkumasta;103482;103997
154;https://virsikirja.fi/virsi-154-jo-nouskaa-kristityt-valvokaa/;Jo nouskaa, kristityt, valvokaa;103998;104902
155;https://virsikirja.fi/virsi-155-jo-herran-paiva-lasna-on/;Jo Herran päivä läsnä on;104903;105822
